mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__C,param_model__max_iter,param_model__penalty,param_model__solver,param_vec__analyzer,param_vec__max_df,param_vec__min_df,param_vec__ngram_range,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_recall_macro,split1_test_recall_macro,split2_test_recall_macro,split3_test_recall_macro,split4_test_recall_macro,mean_test_recall_macro,std_test_recall_macro,rank_test_recall_macro,split0_test_f1_macro,split1_test_f1_macro,split2_test_f1_macro,split3_test_f1_macro,split4_test_f1_macro,mean_test_f1_macro,std_test_f1_macro,rank_test_f1_macro
10.725165557861327,0.4603950867672995,0.8955255508422851,0.054762936202721005,1.0,1000,l2,saga,char_wb,0.9,2,"(3, 5)","{'model__C': 1, 'model__max_iter': 1000, 'model__penalty': 'l2', 'model__solver': 'saga', 'vec__analyzer': 'char_wb', 'vec__max_df': 0.9, 'vec__min_df': 2, 'vec__ngram_range': (3, 5)}",0.7025304933551794,0.6972510467868196,0.7054432914618606,0.6955571740713765,0.6964675892206846,0.6994499189791842,0.0038546918119660213,11,0.6938028294442703,0.690981698785167,0.6976902188116073,0.6873409228165013,0.6883355167416864,0.6916302373198464,0.0037714065558440042,11,0.7025781066293787,0.6981948902378332,0.7058185400945237,0.6951657744235121,0.6960841586323475,0.699568294003519,0.0040381224370119395,11
10.056297445297242,0.35245354767573095,0.9605514526367187,0.23687552276212134,1.0,1000,l2,saga,char_wb,1.0,2,"(3, 5)","{'model__C': 1, 'model__max_iter': 1000, 'model__penalty': 'l2', 'model__solver': 'saga', 'vec__analyzer': 'char_wb', 'vec__max_df': 1.0, 'vec__min_df': 2, 'vec__ngram_range': (3, 5)}",0.7025304933551794,0.6972510467868196,0.7054432914618606,0.6955571740713765,0.696285506190823,0.6994135023732119,0.0038834477333150436,12,0.6938028294442703,0.690981698785167,0.6976902188116073,0.6873409228165013,0.6881212922344028,0.6915873924183897,0.00380961600542415,12,0.7025781066293787,0.6981948902378332,0.7058185400945237,0.6951657744235121,0.6958814283418234,0.6995277479454142,0.004073762960460481,12
10.397153520584107,0.6446338007466507,0.9934346199035644,0.15835438127928395,1.0,1000,l2,saga,char_wb,1.0,1,"(2, 4)","{'model__C': 1, 'model__max_iter': 1000, 'model__penalty': 'l2', 'model__solver': 'saga', 'vec__analyzer': 'char_wb', 'vec__max_df': 1.0, 'vec__min_df': 1, 'vec__ngram_range': (2, 4)}",0.693610049153468,0.6937920990351356,0.6997997451301656,0.687727603787327,0.6879096868171887,0.692567836784657,0.004472398452404578,13,0.6861553664679704,0.6886823097805758,0.6927706153346319,0.6800756254483762,0.6801326413151606,0.6855633116693429,0.004932155406751146,13,0.6938070416331286,0.6946825451099592,0.6999504498488734,0.6871455323535828,0.6873090790891214,0.6925789296069331,0.004849039043018498,13
9.920073556900025,0.7259366015580591,1.0092090606689452,0.11012717604199672,1.0,1000,l2,saga,char_wb,0.9,1,"(2, 4)","{'model__C': 1, 'model__max_iter': 1000, 'model__penalty': 'l2', 'model__solver': 'saga', 'vec__analyzer': 'char_wb', 'vec__max_df': 0.9, 'vec__min_df': 1, 'vec__ngram_range': (2, 4)}",0.693610049153468,0.6937920990351356,0.6997997451301656,0.6879096868171887,0.6875455207574654,0.6925314201786847,0.004512225870852315,14,0.6861553664679704,0.6886823097805758,0.6927706153346319,0.6802257755985263,0.6798323410148602,0.6855332816393129,0.004966944959679594,14,0.6938070416331286,0.6946825451099592,0.6999504498488734,0.6873106406064163,0.6869790601364655,0.6925459474669686,0.0048863224613660515,14
9.411251831054688,0.7698548276615975,0.9449970245361328,0.046676821463285716,1.0,1000,l2,saga,char_wb,1.0,2,"(2, 4)","{'model__C': 1, 'model__max_iter': 1000, 'model__penalty': 'l2', 'model__solver': 'saga', 'vec__analyzer': 'char_wb', 'vec__max_df': 1.0, 'vec__min_df': 2, 'vec__ngram_range': (2, 4)}",0.6937920990351356,0.6941561987984708,0.6981612961951574,0.6873634377276038,0.6880917698470502,0.6923129603206836,0.004052274295684939,15,0.6862213327384531,0.6887819465854147,0.690767084359214,0.6790821786965746,0.6799183196355433,0.6849541724030399,0.00468801917875348,15,0.6939924989807822,0.695034732575388,0.6982761014063708,0.6865211472972975,0.6873541429787803,0.6922357246477238,0.004558356868596232,15
9.322338151931763,0.6545876529897983,1.0278575897216797,0.20123684545859089,1.0,1000,l2,saga,char_wb,0.9,2,"(2, 4)","{'model__C': 1, 'model__max_iter': 1000, 'model__penalty': 'l2', 'model__solver': 'saga', 'vec__analyzer': 'char_wb', 'vec__max_df': 0.9, 'vec__min_df': 2, 'vec__ngram_range': (2, 4)}",0.6939741489168032,0.6941561987984708,0.6979792463134898,0.6873634377276038,0.6880917698470502,0.6923129603206836,0.004014476192587173,15,0.6864355572457367,0.6887819465854147,0.6905528598519304,0.6790821786965746,0.6799183196355433,0.6849541724030399,0.004648263774323955,15,0.694194248616682,0.695034732575388,0.6980492438273721,0.6865211472972975,0.6873541429787803,0.692230703059104,0.00451560349390994,16
15.436888504028321,0.7031530075596285,0.8287225246429444,0.0551825056441232,10.0,1000,l2,saga,char_wb,0.9,1,"(3, 5)","{'model__C': 10, 'model__max_iter': 1000, 'model__penalty': 'l2', 'model__solver': 'saga', 'vec__analyzer': 'char_wb', 'vec__max_df': 0.9, 'vec__min_df': 1, 'vec__ngram_range': (3, 5)}",0.6812306572000728,0.6697615146550154,0.6834152557800838,0.6676984705025492,0.6698834668608885,0.674397872999722,0.006553744081700508,17,0.6805133915209624,0.6695149715380929,0.6803903528030023,0.6653241310053649,0.6671184127482328,0.6725722519231311,0.006569794234480114,17,0.6840458450517471,0.6724478894007321,0.6846781136287564,0.6693206223766048,0.671519208032665,0.676402335698101,0.006580957080552603,17
17.08532075881958,0.928195858053188,0.8451683044433593,0.05151900688146896,10.0,1000,l2,saga,char_wb,1.0,1,"(3, 5)","{'model__C': 10, 'model__max_iter': 1000, 'model__penalty': 'l2', 'model__solver': 'saga', 'vec__analyzer': 'char_wb', 'vec__max_df': 1.0, 'vec__min_df': 1, 'vec__ngram_range': (3, 5)}",0.6812306572000728,0.6695794647733478,0.6832332058984162,0.6675163874726876,0.6698834668608885,0.6742886364410826,0.006567223887027243,18,0.6805133915209624,0.6693648213879427,0.6802402026528522,0.6651298808111147,0.6671184127482328,0.6724733418242209,0.006591374828061789,18,0.6840458450517471,0.6722768805946678,0.6845087396237771,0.6691455822169384,0.671519208032665,0.676299251103959,0.006597100489934968,18
14.250422954559326,0.4673973737236247,0.8609302520751954,0.11707810471967257,10.0,1000,l2,saga,char_wb,0.9,2,"(3, 5)","{'model__C': 10, 'model__max_iter': 1000, 'model__penalty': 'l2', 'model__solver': 'saga', 'vec__analyzer': 'char_wb', 'vec__max_df': 0.9, 'vec__min_df': 2, 'vec__ngram_range': (3, 5)}",0.6799563080283998,0.6710358638266886,0.6846896049517568,0.6649672250546249,0.6629643117261471,0.6727226627175235,0.008411312012203132,19,0.6782882840762232,0.6709430862610054,0.6812578321764399,0.6622223064382448,0.660258585836992,0.670594018957781,0.00836596945203079,19,0.6824600111897149,0.6737159088838282,0.6859741112615804,0.6667288339552028,0.6646978762257022,0.6747153483032056,0.008388952067880314,19
13.746763706207275,0.2805685187093068,0.8165358543395996,0.0164253196027095,10.0,1000,l2,saga,char_wb,1.0,2,"(3, 5)","{'model__C': 10, 'model__max_iter': 1000, 'model__penalty': 'l2', 'model__solver': 'saga', 'vec__analyzer': 'char_wb', 'vec__max_df': 1.0, 'vec__min_df': 2, 'vec__ngram_range': (3, 5)}",0.6799563080283998,0.670853813945021,0.6845075550700892,0.6647851420247632,0.6627822286962856,0.6725770095529118,0.008442894018479485,20,0.6782241421143396,0.6707488360667552,0.6810636951156749,0.6621362306452281,0.6600443613297083,0.6704434530543412,0.008373445829833369,22,0.682434573529168,0.6735419427986304,0.6857703032800545,0.6665890786758789,0.6645259177133648,0.6745723631994193,0.00840159363703257,20
14.290192890167237,0.7535707794092467,0.9576713085174561,0.12141478021122434,10.0,1000,l2,saga,char_wb,1.0,1,"(2, 4)","{'model__C': 10, 'model__max_iter': 1000, 'model__penalty': 'l2', 'model__solver': 'saga', 'vec__analyzer': 'char_wb', 'vec__max_df': 1.0, 'vec__min_df': 1, 'vec__ngram_range': (2, 4)}",0.6779537593300564,0.6650282177316584,0.68068450755507,0.6655134741442098,0.6713401310997815,0.6721040179721552,0.0063549982782392335,21,0.6776951580474625,0.6651458038741276,0.6783867739441295,0.6630538343905953,0.6685951029138689,0.6705753346340367,0.006351134660579578,20,0.6808537660455306,0.6680480569507076,0.6824454608947851,0.6669517802374717,0.6731194489696514,0.6742837026196293,0.006383978083456313,21
12.016459131240845,0.446351867780399,0.9003400802612305,0.12240421629252858,10.0,1000,l2,saga,char_wb,0.9,1,"(2, 4)","{'model__C': 10, 'model__max_iter': 1000, 'model__penalty': 'l2', 'model__solver': 'saga', 'vec__analyzer': 'char_wb', 'vec__max_df': 0.9, 'vec__min_df': 1, 'vec__ngram_range': (2, 4)}",0.6779537593300564,0.6646641179683234,0.68068450755507,0.6655134741442098,0.6713401310997815,0.6720311980194882,0.006437214690814481,22,0.6776951580474625,0.6647815668046883,0.6783427870335146,0.6630538343905953,0.6685951029138689,0.6704936898380259,0.006403965991336674,21,0.6808537660455306,0.6676848279446844,0.682410430815659,0.6669517802374717,0.6730946110900059,0.6741990832266703,0.006448097608498508,22
12.109358978271484,0.6083878853551222,0.8946416854858399,0.050132508240702124,10.0,1000,l2,saga,char_wb,0.9,2,"(2, 4)","{'model__C': 10, 'model__max_iter': 1000, 'model__penalty': 'l2', 'model__solver': 'saga', 'vec__analyzer': 'char_wb', 'vec__max_df': 0.9, 'vec__min_df': 2, 'vec__ngram_range': (2, 4)}",0.6761332605133806,0.6675769160750046,0.6812306572000728,0.6633284777858703,0.6671522214129643,0.6710843065974584,0.0065780898279980465,23,0.6755928616006929,0.6670847855818954,0.6788573118410985,0.6608992322359931,0.6643802772337476,0.6693628936986855,0.006791263280223251,23,0.6790099128147311,0.6703907689172482,0.6828744321715176,0.6650270840938066,0.6691364273586378,0.6732877250711883,0.00661078214151897,23
12.088482332229614,0.5586312111423157,0.8333163261413574,0.05718047431333452,10.0,1000,l2,saga,char_wb,1.0,2,"(2, 4)","{'model__C': 10, 'model__max_iter': 1000, 'model__penalty': 'l2', 'model__solver': 'saga', 'vec__analyzer': 'char_wb', 'vec__max_df': 1.0, 'vec__min_df': 2, 'vec__ngram_range': (2, 4)}",0.6763153103950482,0.6675769160750046,0.6810486073184052,0.6633284777858703,0.6669701383831027,0.6710478899914862,0.006573052679989425,24,0.6757429441460928,0.6670847855818954,0.678643087333815,0.6608992322359931,0.6641860270394975,0.6693112152674587,0.0067887697658640745,24,0.6791807016432276,0.6703907689172482,0.682679414278395,0.6650270840938066,0.6689095820184524,0.673237510190226,0.006613880438551702,24
1101.567529153824,6.029725372978864,0.8430348396301269,0.08484632771377397,10.0,1000,l1,saga,char_wb,0.9,1,"(3, 5)","{'model__C': 10, 'model__max_iter': 1000, 'model__penalty': 'l1', 'model__solver': 'saga', 'vec__analyzer': 'char_wb', 'vec__max_df': 0.9, 'vec__min_df': 1, 'vec__ngram_range': (3, 5)}",0.6713999635900236,0.6624795193883124,0.6764973602767158,0.6680626365622724,0.659686817188638,0.6676252594011924,0.006044027952978012,25,0.672461539763781,0.6647127806087344,0.6758771330601046,0.6680283938638695,0.6603767204024273,0.6682913135397833,0.0054854581172163,25,0.6744477491395653,0.6653322647591112,0.6782583272391968,0.6699217641946508,0.6622058021083559,0.6700331814881759,0.005839868663536164,25
1185.4043381214142,9.771965921328853,1.0789572238922118,0.24733422090015234,10.0,1000,l1,saga,char_wb,1.0,1,"(3, 5)","{'model__C': 10, 'model__max_iter': 1000, 'model__penalty': 'l1', 'model__solver': 'saga', 'vec__analyzer': 'char_wb', 'vec__max_df': 1.0, 'vec__min_df': 1, 'vec__ngram_range': (3, 5)}",0.6715820134716912,0.6624795193883124,0.6764973602767158,0.6675163874726876,0.6600509832483612,0.6676252527715537,0.005970430961596834,26,0.6726557899580312,0.6647127806087344,0.6758771330601046,0.6674897433252189,0.6606770207027277,0.6682824935309634,0.005440933585212475,26,0.6746200091226345,0.6653322647591112,0.6782583272391968,0.6694048299000617,0.6625484164172646,0.6700327694876538,0.005782856759486054,26
825.6939567565918,19.584234217535283,0.3562011241912842,0.03151884340627531,10.0,1000,l1,saga,char_wb,1.0,2,"(3, 5)","{'model__C': 10, 'model__max_iter': 1000, 'model__penalty': 'l1', 'model__solver': 'saga', 'vec__analyzer': 'char_wb', 'vec__max_df': 1.0, 'vec__min_df': 2, 'vec__ngram_range': (3, 5)}",0.6695794647733478,0.6602949208083014,0.6744948115783724,0.6669701383831027,0.6582301529497451,0.6659138976985739,0.005979915451482745,27,0.6699175668285092,0.661570437003963,0.6724286147497703,0.666209694872934,0.6580297008317574,0.6656312028573869,0.005276078655624578,27,0.6726513557602051,0.6632509345449084,0.676024842891444,0.6688378577433437,0.6607895962784001,0.6683109174436602,0.0056708979126727345,27
1113.6420016765594,32.84190879707431,0.8478505611419678,0.127208425618493,10.0,1000,l1,saga,char_wb,0.9,2,"(3, 5)","{'model__C': 10, 'model__max_iter': 1000, 'model__penalty': 'l1', 'model__solver': 'saga', 'vec__analyzer': 'char_wb', 'vec__max_df': 0.9, 'vec__min_df': 2, 'vec__ngram_range': (3, 5)}",0.6695794647733478,0.6601128709266338,0.6744948115783724,0.6669701383831027,0.6582301529497451,0.6658774877222403,0.006014471313721209,28,0.6699175668285092,0.6614202868538128,0.6724286147497703,0.666209694872934,0.6580297008317574,0.6656011728273568,0.005299481392758937,28,0.6726513557602051,0.6630801491760813,0.6760476326565512,0.6688378577433437,0.660789869823788,0.6682813730319939,0.005707829057579313,28
1060.5012058734894,43.021952025767824,1.1084351062774658,0.28308674859482735,10.0,1000,l1,saga,char_wb,1.0,1,"(2, 4)","{'model__C': 10, 'model__max_iter': 1000, 'model__penalty': 'l1', 'model__solver': 'saga', 'vec__analyzer': 'char_wb', 'vec__max_df': 1.0, 'vec__min_df': 1, 'vec__ngram_range': (2, 4)}",0.666120517021664,0.6573821227016202,0.6704897141816858,0.6605972323379461,0.6551347414420976,0.6619448655370027,0.005647353916498187,29,0.6675706961154124,0.6589652407571482,0.6702384749818323,0.6597328754141093,0.6551401708214047,0.6623294916179814,0.005652772337791061,29,0.6693759519993424,0.6603705604235799,0.6725053299625342,0.6625164839555948,0.6577003883504299,0.6644937429382962,0.00556922518225867,29
969.3421056270599,11.274567515815669,1.07134690284729,0.20064047552461314,10.0,1000,l1,saga,char_wb,0.9,1,"(2, 4)","{'model__C': 10, 'model__max_iter': 1000, 'model__penalty': 'l1', 'model__solver': 'saga', 'vec__analyzer': 'char_wb', 'vec__max_df': 0.9, 'vec__min_df': 1, 'vec__ngram_range': (2, 4)}",0.6659384671399964,0.6573821227016202,0.6697615146550154,0.6604151493080845,0.6549526584122359,0.6616899824433905,0.005454789540193191,30,0.6674206135700125,0.6589652407571482,0.6695298131134835,0.6595827252639591,0.6549900206712546,0.6620976826751716,0.0054813541844194276,30,0.6692051172338268,0.6603705604235799,0.6717932732339217,0.6623472119550019,0.65753131796472,0.6642494961622101,0.005390092739012586,30
849.6966200351715,120.17420813572681,0.6404378890991211,0.23056419253206073,10.0,1000,l1,saga,char_wb,1.0,2,"(2, 4)","{'model__C': 10, 'model__max_iter': 1000, 'model__penalty': 'l1', 'model__solver': 'saga', 'vec__analyzer': 'char_wb', 'vec__max_df': 1.0, 'vec__min_df': 2, 'vec__ngram_range': (2, 4)}",0.6624795193883124,0.6542872747132714,0.6724922628800292,0.6585943190094683,0.6553168244719592,0.6606340400926081,0.006583888157324824,31,0.6636657179173752,0.6553234668841604,0.671994375883655,0.6570918312563557,0.6546171488330872,0.6605385081549267,0.006559803040240529,31,0.665919744372613,0.6571964197820002,0.6745697798623298,0.6602588520336986,0.657794171197515,0.6631477934496314,0.0064895544960514384,31
916.2507448673248,9.037554113119777,0.9729599475860595,0.1041184406903092,10.0,1000,l1,saga,char_wb,0.9,2,"(2, 4)","{'model__C': 10, 'model__max_iter': 1000, 'model__penalty': 'l1', 'model__solver': 'saga', 'vec__analyzer': 'char_wb', 'vec__max_df': 0.9, 'vec__min_df': 2, 'vec__ngram_range': (2, 4)}",0.6624795193883124,0.6542872747132714,0.6723102129983616,0.6585943190094683,0.6553168244719592,0.6605976301162746,0.006518387131152409,32,0.6637298598792588,0.6553234668841604,0.6717801513763714,0.6570918312563557,0.6546171488330872,0.6605084916458467,0.006491432761876804,32,0.6659406120660979,0.6571964197820002,0.674376035702577,0.6602588520336986,0.657794171197515,0.6631132181563777,0.006423291756033164,32
8.4507315158844,0.3366845118002803,1.1252035617828369,0.262278364345531,0.1,1000,l2,saga,char_wb,0.9,2,"(2, 4)","{'model__C': 0.1, 'model__max_iter': 1000, 'model__penalty': 'l2', 'model__solver': 'saga', 'vec__analyzer': 'char_wb', 'vec__max_df': 0.9, 'vec__min_df': 2, 'vec__ngram_range': (2, 4)}",0.6602949208083014,0.6559257236482796,0.6562898234116148,0.6575018208302986,0.6496722505462491,0.6559369078489488,0.003487458535784124,37,0.63936302745826,0.6377511672309361,0.6361740588582259,0.6382163537690531,0.6289232371494582,0.6360855688931866,0.003724594558789999,33,0.6513278212661984,0.6495576558139331,0.648554780548087,0.6496790461570764,0.6403695622853153,0.647897773214122,0.0038677898497074216,33
9.105448818206787,0.7070486313461081,0.9907313346862793,0.07152050815678591,0.1,1000,l2,saga,char_wb,1.0,2,"(2, 4)","{'model__C': 0.1, 'model__max_iter': 1000, 'model__penalty': 'l2', 'model__solver': 'saga', 'vec__analyzer': 'char_wb', 'vec__max_df': 1.0, 'vec__min_df': 2, 'vec__ngram_range': (2, 4)}",0.6602949208083014,0.6559257236482796,0.6562898234116148,0.6575018208302986,0.6494901675163874,0.6559004912429763,0.00355301939604387,38,0.63936302745826,0.6377511672309361,0.6361740588582259,0.6382163537690531,0.6287090126421746,0.6360427239917299,0.003807057415539217,34,0.651294748412964,0.6495895794385153,0.648554780548087,0.6496790461570764,0.6401416960215828,0.6478519701156451,0.003953542323893983,34
9.846405124664306,0.40682092207778914,0.9200716018676758,0.0935787243411572,0.1,1000,l2,saga,char_wb,0.9,1,"(2, 4)","{'model__C': 0.1, 'model__max_iter': 1000, 'model__penalty': 'l2', 'model__solver': 'saga', 'vec__analyzer': 'char_wb', 'vec__max_df': 0.9, 'vec__min_df': 1, 'vec__ngram_range': (2, 4)}",0.6586564718732932,0.6555616238849444,0.6573821227016202,0.655863073561544,0.648761835396941,0.6552450254836686,0.0034269263973175333,39,0.6380964008245774,0.6374464403366138,0.6372948943122004,0.6364164819177672,0.6279602890142736,0.6354429012810865,0.0037794828311080607,35,0.6498894694978526,0.6492021989263038,0.6494737616107024,0.6478833250473174,0.6391697905317539,0.6471237091227859,0.004033215449666566,35
9.795705127716065,0.5184691375002003,0.9787895679473877,0.08951198091803544,0.1,1000,l2,saga,char_wb,1.0,1,"(2, 4)","{'model__C': 0.1, 'model__max_iter': 1000, 'model__penalty': 'l2', 'model__solver': 'saga', 'vec__analyzer': 'char_wb', 'vec__max_df': 1.0, 'vec__min_df': 1, 'vec__ngram_range': (2, 4)}",0.6586564718732932,0.6555616238849444,0.6572000728199526,0.655863073561544,0.648761835396941,0.6552086155073351,0.0034049234881098375,40,0.6380964008245774,0.6374464403366138,0.6371007572514356,0.6364164819177672,0.6279602890142736,0.6354040738689335,0.0037612105164337175,36,0.6498894694978526,0.6492021989263038,0.6492891064105797,0.6478833250473174,0.6391697905317539,0.6470867780827614,0.00401231886884832,36
