mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__estimator__C,param_vec__analyzer,param_vec__max_df,param_vec__min_df,param_vec__ngram_range,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_recall_macro,split1_test_recall_macro,split2_test_recall_macro,split3_test_recall_macro,split4_test_recall_macro,mean_test_recall_macro,std_test_recall_macro,rank_test_recall_macro,split0_test_f1_macro,split1_test_f1_macro,split2_test_f1_macro,split3_test_f1_macro,split4_test_f1_macro,mean_test_f1_macro,std_test_f1_macro,rank_test_f1_macro
77.11129908561706,4.769195585241009,1.2732589721679688,0.07868814072592843,1.0,char_wb,1.0,2,"(3, 5)","{'model__estimator__C': 1, 'vec__analyzer': 'char_wb', 'vec__max_df': 1.0, 'vec__min_df': 2, 'vec__ngram_range': (3, 5)}",0.6961587474968142,0.6868742035317678,0.694884398325141,0.682083029861617,0.6844501092498179,0.6888900976930316,0.0056369922679547,11,0.6936793198849477,0.6850953706445035,0.6910862851358844,0.6787852659317956,0.6796155252453454,0.6856523533684954,0.005964398030236527,11,0.698407567852961,0.6888087804790209,0.6960197630194296,0.6831985811637676,0.6853726276525722,0.6903614640335503,0.005922201275695381,11
75.14687976837158,2.8343216346250837,1.2995300769805909,0.038227788179944454,1.0,char_wb,0.9,2,"(3, 5)","{'model__estimator__C': 1, 'vec__analyzer': 'char_wb', 'vec__max_df': 0.9, 'vec__min_df': 2, 'vec__ngram_range': (3, 5)}",0.6961587474968142,0.6868742035317678,0.694884398325141,0.682083029861617,0.6844501092498179,0.6888900976930316,0.0056369922679547,11,0.6936793198849477,0.6850953706445035,0.6910862851358844,0.6787852659317956,0.6796155252453454,0.6856523533684954,0.005964398030236527,11,0.698407567852961,0.6888087804790209,0.6960197630194296,0.6831985811637676,0.6853726276525722,0.6903614640335503,0.005922201275695381,11
80.76856570243835,5.726035079953287,1.1901905059814453,0.05026282877836672,1.0,char_wb,1.0,2,"(2, 4)","{'model__estimator__C': 1, 'vec__analyzer': 'char_wb', 'vec__max_df': 1.0, 'vec__min_df': 2, 'vec__ngram_range': (2, 4)}",0.6950664482068086,0.6826870562534134,0.6954305479701438,0.6835396941005099,0.6860888565185724,0.6885625206098895,0.005573863213093543,13,0.692317173811012,0.6814676473636011,0.6921650157463054,0.6798624698367629,0.6810867224748973,0.6853798058465157,0.005627480664287444,15,0.6974025152480398,0.6849541609417025,0.696867822747568,0.6847591667751711,0.6871947167745631,0.6902356764974089,0.005700577916315982,13
82.5499819278717,6.031198513665259,1.2626330852508545,0.16051179430097148,1.0,char_wb,0.9,2,"(2, 4)","{'model__estimator__C': 1, 'vec__analyzer': 'char_wb', 'vec__max_df': 0.9, 'vec__min_df': 2, 'vec__ngram_range': (2, 4)}",0.6950664482068086,0.6826870562534134,0.6954305479701438,0.6835396941005099,0.6860888565185724,0.6885625206098895,0.005573863213093543,13,0.692317173811012,0.6814676473636011,0.6921650157463054,0.6798624698367629,0.6810867224748973,0.6853798058465157,0.005627480664287444,15,0.6974025152480398,0.6849541609417025,0.696867822747568,0.6847591667751711,0.6871947167745631,0.6902356764974089,0.005700577916315982,13
89.84221506118774,7.681426262231533,1.3020973205566406,0.07687092851730183,1.0,char_wb,0.9,1,"(2, 4)","{'model__estimator__C': 1, 'vec__analyzer': 'char_wb', 'vec__max_df': 0.9, 'vec__min_df': 1, 'vec__ngram_range': (2, 4)}",0.6943382486801384,0.6834152557800838,0.6968869470234844,0.682083029861617,0.6842680262199563,0.6881983015130559,0.006146749543532721,15,0.6923225336449654,0.6826525320744974,0.6937018368034833,0.6789499946312286,0.6803224674689972,0.6855898729246344,0.0061902212174047445,13,0.6967999022760907,0.6856412034258921,0.6981797061571645,0.6832151039498081,0.68557126033,0.6898814352277911,0.006288459792459347,15
86.8010365486145,3.857210893761453,1.479270076751709,0.29313387012874814,1.0,char_wb,1.0,1,"(2, 4)","{'model__estimator__C': 1, 'vec__analyzer': 'char_wb', 'vec__max_df': 1.0, 'vec__min_df': 1, 'vec__ngram_range': (2, 4)}",0.6943382486801384,0.6834152557800838,0.6968869470234844,0.682083029861617,0.6842680262199563,0.6881983015130559,0.006146749543532721,15,0.6923225336449654,0.6826525320744974,0.6937018368034833,0.6789499946312286,0.6803224674689972,0.6855898729246344,0.0061902212174047445,13,0.6967999022760907,0.6856412034258921,0.6981797061571645,0.6832151039498081,0.68557126033,0.6898814352277911,0.006288459792459347,15
236.22842383384705,12.416453053886704,1.3269219875335694,0.07517607900895062,10.0,char_wb,0.9,1,"(3, 5)","{'model__estimator__C': 10, 'vec__analyzer': 'char_wb', 'vec__max_df': 0.9, 'vec__min_df': 1, 'vec__ngram_range': (3, 5)}",0.6590205716366284,0.6488257782632442,0.6619333697433096,0.6538601602330663,0.64639475600874,0.6540069271769977,0.005878369110932081,17,0.6565039810402201,0.6469209498111232,0.6580059131255919,0.6510285907458143,0.6427738036992535,0.6510466476844006,0.0057214599436626315,17,0.661256263165342,0.6508806836603106,0.6628846403328694,0.6553774985326616,0.647291622735816,0.6555381416853999,0.0059395412600719314,17
223.14370307922363,6.299730418541499,1.072584342956543,0.16335595111519705,10.0,char_wb,1.0,1,"(3, 5)","{'model__estimator__C': 10, 'vec__analyzer': 'char_wb', 'vec__max_df': 1.0, 'vec__min_df': 1, 'vec__ngram_range': (3, 5)}",0.6590205716366284,0.6488257782632442,0.6619333697433096,0.6538601602330663,0.64639475600874,0.6540069271769977,0.005878369110932081,17,0.6565039810402201,0.6469209498111232,0.6580059131255919,0.6510285907458143,0.6427738036992535,0.6510466476844006,0.0057214599436626315,17,0.661256263165342,0.6508806836603106,0.6628846403328694,0.6553774985326616,0.647291622735816,0.6555381416853999,0.0059395412600719314,17
89.32360625267029,12.013408135504609,0.474996280670166,0.10481015395582871,10.0,char_wb,1.0,2,"(3, 5)","{'model__estimator__C': 10, 'vec__analyzer': 'char_wb', 'vec__max_df': 1.0, 'vec__min_df': 2, 'vec__ngram_range': (3, 5)}",0.6561077735299472,0.653194975423266,0.6621154196249772,0.6516751638747269,0.6412964311726147,0.6528779527251064,0.006803548824520433,19,0.6520689710456936,0.6493515586001135,0.6564108075628289,0.6468952035790082,0.6356289163487107,0.6480710914272709,0.006976588503890003,19,0.6578564331712752,0.6549763111382694,0.6624163871791137,0.6525515289178383,0.6418474972121536,0.65392963152373,0.006876299401046747,19
172.84311590194702,7.903432412591779,1.3895413398742675,0.15415135322544352,10.0,char_wb,0.9,2,"(3, 5)","{'model__estimator__C': 10, 'vec__analyzer': 'char_wb', 'vec__max_df': 0.9, 'vec__min_df': 2, 'vec__ngram_range': (3, 5)}",0.6561077735299472,0.653194975423266,0.6621154196249772,0.6516751638747269,0.6412964311726147,0.6528779527251064,0.006803548824520433,19,0.6520689710456936,0.6493515586001135,0.6564108075628289,0.6468952035790082,0.6356289163487107,0.6480710914272709,0.006976588503890003,19,0.6578564331712752,0.6549763111382694,0.6624163871791137,0.6525515289178383,0.6418474972121536,0.65392963152373,0.006876299401046747,19
144.48705220222473,23.948271527964927,0.8512923717498779,0.2667357508120674,10.0,char_wb,1.0,2,"(2, 4)","{'model__estimator__C': 10, 'vec__analyzer': 'char_wb', 'vec__max_df': 1.0, 'vec__min_df': 2, 'vec__ngram_range': (2, 4)}",0.647187329328236,0.6426360822865466,0.6599308210449664,0.6458485069191552,0.6447560087399854,0.6480717496637778,0.006113970876037443,21,0.6438557666799073,0.6393772283945695,0.6547447785104485,0.6405476800078342,0.6387572581659985,0.6434565423517516,0.005912177432964867,23,0.649385774556634,0.6446582513117072,0.6606731582504035,0.6465106727238314,0.6455488449145851,0.6493553403514323,0.005877722604963325,21
178.51947021484375,2.309740634622397,1.5089056015014648,0.5343810964777864,10.0,char_wb,0.9,2,"(2, 4)","{'model__estimator__C': 10, 'vec__analyzer': 'char_wb', 'vec__max_df': 0.9, 'vec__min_df': 2, 'vec__ngram_range': (2, 4)}",0.647187329328236,0.6426360822865466,0.6599308210449664,0.6458485069191552,0.6447560087399854,0.6480717496637778,0.006113970876037443,21,0.6438557666799073,0.6393772283945695,0.6547447785104485,0.6405476800078342,0.6387572581659985,0.6434565423517516,0.005912177432964867,23,0.649385774556634,0.6446582513117072,0.6606731582504035,0.6465106727238314,0.6455488449145851,0.6493553403514323,0.005877722604963325,21
207.32016983032227,5.574389677532919,1.447770929336548,0.1639396136339723,10.0,char_wb,0.9,1,"(2, 4)","{'model__estimator__C': 10, 'vec__analyzer': 'char_wb', 'vec__max_df': 0.9, 'vec__min_df': 1, 'vec__ngram_range': (2, 4)}",0.6508283269615874,0.6409976333515384,0.6562898234116148,0.6473051711580481,0.644027676620539,0.6478897263006655,0.005328322118334879,23,0.6483937264512146,0.6384029407150794,0.6519540860253646,0.6428264738033376,0.6391502014895332,0.644145485696906,0.005266711842360056,21,0.652968193380704,0.6428847176071041,0.657233333724334,0.6482435081347157,0.6452034939830693,0.6493066493659854,0.005204739962348122,23
206.333957529068,7.51259300206573,1.3668799877166748,0.11342168977407503,10.0,char_wb,1.0,1,"(2, 4)","{'model__estimator__C': 10, 'vec__analyzer': 'char_wb', 'vec__max_df': 1.0, 'vec__min_df': 1, 'vec__ngram_range': (2, 4)}",0.6508283269615874,0.6409976333515384,0.6562898234116148,0.6473051711580481,0.644027676620539,0.6478897263006655,0.005328322118334879,23,0.6483937264512146,0.6384029407150794,0.6519540860253646,0.6428264738033376,0.6391502014895332,0.644145485696906,0.005266711842360056,21,0.652968193380704,0.6428847176071041,0.657233333724334,0.6482435081347157,0.6452034939830693,0.6493066493659854,0.005204739962348122,23
